exam-52071.doc,1. 「一、各王侯可以自行決定其統治區內的臣民信仰；二、新教可以保留在1552年以前握有的教會財產；三、羅馬教會的主教改變信仰時須放棄其教區；四、除路德教派外，禁止其他教派。」以上條款規定於那一條約或法案？ ,"['權利法案 ', '西發里亞和約 ', '奧古斯堡和約 ', '沃爾姆斯宗教協定。']",(C)
exam-52470.doc,22. （　）某一時間與事件後，中國曾與美國訂立〈中美抵抗侵略互助協定〉，中國政府表示：願接受《大西洋憲章》中所包含之宗旨及原則，美國政府也同意給予中國援助，以抵抗侵略。這裡所指的時間與侵略是　,"['\u30001914\u3000年日本利用世界大戰爆發出兵山東\u3000', '\u30001931\u3000年日本發動九一八事變\u3000', '\u30001937\u3000年日本發動七七事變\u3000', '\u30001941\u3000年日本發動太平洋戰爭。\u3000']",(D)
exam-52470.doc,23. （　）「我們的行動綱領是：一、揚棄〈凡爾賽條約〉；二、團結全國人民；三、開發國土，發展農業。」這是近代一個政治運動領袖的宣言，他應是　,"['墨索里尼\u3000', '列寧\u3000', '希特勒\u3000', '邱吉爾。\u3000']",(C)
exam-52470.doc,24. （　）一部小說描述：載滿美軍到臺灣休假的美國軍艦停泊在基隆，許多人開始學習英語，熱誠招待美軍，以賺取外匯。這個現象最可以是哪一個時期？　,"['太平洋戰爭後期\u3000', '韓戰時期\u3000', '中美斷交時期\u3000', '八二三砲戰時期。\u3000']",(B)
exam-52470.doc,25. （　）一位政治人物曾表示：「如果義大利向多瑙河、巴爾幹擴張，會造成歐洲戰爭，如果他們在非洲沙漠通行無阻，或者就能安靜下來。」這種說法的思想背景為何？　,"['十二世紀十字軍東征時羅馬教宗鼓動戰爭時的計畫\u3000', '十六世紀義大利計畫對外擴張時對法國遊說的說詞\u3000', '十八世紀拿破崙計畫併吞歐洲時採行的義大利政策\u3000', '二十世紀前半葉法國政府領導人主張的姑息義大利政策。\u3000']",(D)
exam-52470.doc,26. （　）二十世紀的前半期發生過兩次世界大戰，對世局的發展都造成鉅大的影響。以下有關這兩次世界大戰的比較，何者正確？　,"['戰勝國都對戰敗國要求龐大懲罰性的戰爭賠償\u3000', '美國外交政策在戰後都走向「孤立主義」\u3000', '戰後世界都發生了影響深遠的經濟大恐慌\u3000', '戰後的世局都出現民主與極權的並立現象。\u3000']",(D)
exam-52470.doc,27. （　）德國政府說：「美國人對世界文明的唯一貢獻就是發明了口香糖及可口可樂。」同一時期，日本政府宣傳：「進口可口可樂就等於進口了美國社會的病毒。」這種說法應是何時出現？　,"['\u30001917\u3000年美國宣布對德作戰時\u3000', '\u30001942\u3000年太平洋戰爭爆發之後\u3000', '\u30001973\u3000年石油經濟危機發生時\u3000', '\u30001990\u3000年全球討論關稅協定之後。']",(B)
exam-52470.doc,30. （　）鮑勃迪倫在「Like a Rolling Stone」中激憤的唱出：「這是什麼感覺／這是什麼感覺／獨自一人無依無靠找不到回家的方向／完全沒有人知道／你就像一顆滾動不止的石頭。」將當時美國一整個世代年輕人的徬徨與無奈都傾洩而出。美國著名社會學家拉斯奇曾中肯地指出：「□年代的政治動盪，但有力地動搖了文化不可受財富和權力分配的影響而獨立發展這一幻覺，他也就大大削弱了上流文化和大眾文化之間的區別，並使大眾文化成了人們嚴肅討論的對象。」□應是指哪一年代？　,"['\u30001950\u3000年代\u3000', '\u30001960\u3000年代\u3000', '\u30001970\u3000年代\u3000', '\u30001980\u3000年代。']",(B)
exam-52470.doc,31. （　）電影《七月四日誕生》描述一位原本對人生充滿光明期許的美國青年，因為參戰而奪去了他的健康和前途，他變得意志消沉，最後轉變成投入反戰陣容的狂熱分子，1972　年於邁阿密舉行的共和黨全國代表大會中，他企圖闖進去卻被警衛推倒在地，他勇敢的反擊，並高呼口號，將影片帶入了高潮……。請問這部電影的時代背景為何？　,"['波斯灣戰爭\u3000', '第二次世界大戰\u3000', '韓戰\u3000', '越戰。\u3000']",(D)
exam-52470.doc,32. （　）二十世紀初期，歐洲發生這樣的文化變遷：「巴黎、柏林或倫敦的嗜好和說話腔調，傳布到國內最遙遠的鄉村。根深蒂固的地方文化開始被全國性文化取代，各國生活方式也愈來愈受到國際消費文化的影響。」下列何者是促成這種變化的主要媒介？　,"['報紙和廣播\u3000', '鐵路與飛機\u3000', '電視和電影\u3000', '網路與漫畫。\u3000']",(A)
exam-52470.doc,34. （　）有關「大眾文化」出現於何時，學術界的看法頗為紛歧，有人認為在工業革命後，也有認為是在戰間期，亦有認為是在二次大戰結束後。有位學者提出以下的見解說道：雖然各種看法不盡相同，但是工業化與都市社會是大眾文化形成的條件，因為它將人類由生產結構帶往消費結構，進而催生大眾文化。該學者並認為：「這種活動（按：指消費活動）在　1960　年代之後的美國社會中表現的最為明顯，特別是在□普及之後更成為風氣。因此許多人都將大眾文化視同為美國文化。」仔細思索該學者的見解，文中□應是指何種發明？　,"['電影\u3000', '電視\u3000', '電話\u3000', '電腦。\u3000']",(B)
exam-54955.doc,2.	廷沂讀到一段資料如下：「……死亡不是生命的結束，而是永恆的開端……你看，春去秋來，無非等著收成，死亡或復活，不過是宇宙秩序的一部分罷了，有什麼好擔憂呢？」從上述的內容可研判，這段資料最能符合下列哪一種民族的思維？  ,"['蘇美人\u3000', '埃及人\u3000', '希臘人\u3000', '希伯來人。']",(B)
exam-54955.doc,37.	有學者發現非洲有一支極小的部落，「每年召集成員集會投票，將任何一位可能對部落有危險的住民予以驅離，十年內不得回到部落裡。」這種制度精神與古代雅典制度極為相像。請問這個制度是在何人執政時制訂的？　,"['伯里克里斯\u3000', '克里斯提尼\u3000', '梭倫\u3000', '修昔的底斯。']",(B)
exam-54993.doc,5. 臺灣歷史上第一次舉行的民主選舉是在何時？ ,"['1885 年 ', '1935 年 ', '1945 年', '1996 年。']",(B)
exam-54993.doc,13. 下列何者是日本南方的共榮圈中心？ ,"['高雄港 ', '基隆港 ', '臺中港 ', '花蓮']",(A)
exam-54993.doc,重新載圖,"['19. 表一是 1912 年到 1921 年間有關臺灣的一項統計，這個表的主題應當為何？ ', '\xa0', '適齡學童的就學率 ', '家用電話的普及率']",(A)
exam-54993.doc,34. 下列哪一個地名與日本統治有關？ ,"['臺中烏日 ', '臺北公館 ', '花蓮豐田 ', '']",(C)
exam-55000.doc,重新載圖,"['5、下表是美國在 2004 年針對幾個國家的一項調查所做的統計，這個表的標題最可能是 ', '\xa0', '女性占全部就業人口比例 ', '全國人口的自然年增加率']",(D)
exam-55003.doc,1、(  )	十九〜二十世紀之交，在巴爾幹半島地區競爭最激烈的國家為何？ ,"[' 奧國與俄國 ', ' 俄國與德國 ', ' 法國與德國 ', ' 奧國與法國 ']",(A)
exam-55003.doc,2、(  )	有人說：「一次大戰是一場沒有勝利者的戰爭。」以下敘述何者最適合為這句話做註腳？ ,"[' 因為戰後召開了和會 ', ' 因為戰爭最後以談和收場 ', ' 因為戰後形成了更嚴重的問題 ', ' 因為戰爭使許多人喪命 ']",(C)
exam-55003.doc,3、(  )	研究二十世紀的經濟史，可以發現在1930年代時，資本主義出現了重大變化，此一變化是指什麼？ ,"[' 市場的自由程度更高 ', ' 資本主義被完全拋棄 ', ' 政府開始干預經濟活動 ', ' 共產主義與資本主義出現相容 ']",(C)
exam-55003.doc,5、(  )	兩次大戰期間，美國長期維持外交孤立的政策，之所以如此的原因為何？ ,"[' 憲法裡的具體規定 ', ' 歐洲對美國崛起而產生的敵意 ', ' 朝野對一次大戰的檢討 ', ' 對極權政治與共產主義的恐懼 ']",(C)
exam-55003.doc,7、(  )	從政黨的特質加以考察，以下選項何者可能是義大利法西斯黨的政治信條？ ,"[' 自由、平等、博愛 ', ' 信仰、服從、戰鬥 ', ' 民有、民治、民享 ', ' 生命、自由、財產 ']",(B)
exam-55003.doc,8、(  )	德國與義大利在一次大戰之後都衍生了極權政治，請問二者有何共同背景？ ,"[' 二者都是戰敗國 ', ' 二者的經濟都陷入困境 ', ' 二者都仇視猶太人 ', ' 二者都是共和政體的失敗作品 ']",(B)
exam-55003.doc,10、(  )	「和平、土地、麵包」，是那一時期俄國民眾的訴求？ ,"[' 1904年 ', ' 1917年 ', ' 1945年 ', ' 1968年 ']",(B)
exam-55003.doc,11、(  )	從1917年的年初到年尾，俄國政權歷經了什麼樣的演變？ ,"[' 君主立憲→民主共和→軍事獨裁 ', ' 民主共和→王政復辟→共產極權 ', ' 君主專制→民主共和→共產黨政權 ', ' 君主專制→民主共和→王政復辟 ']",(C)
exam-55003.doc,12、(  )	中國的五四運動、朝鮮的三一運動及臺灣的議會設置請願運動，就這些運動的外部影響而言，主要受下列何者影響所致？ ,"[' 極權政治興起 ', ' 全球經濟恐慌 ', ' 社會主義勃興 ', ' 民族自決主張 ']",(D)
exam-55003.doc,13、(  )	一位學者提到二十世紀初的歷史時說：「亞洲一個小王國對歐洲一個強大國家的勝利是近代史上的一個轉折點，這一事件給整個殖民地世界以巨大的希望和極大刺激，……使各地被壓迫民族激動不已。」這位學者所說的「小王國」為何？ ,"[' 印度 ', ' 日本 ', ' 中國 ', ' 土耳其 ']",(B)
exam-55003.doc,17、(  )	「皇上年紀很小就登基，適值革命軍興，因為不忍兵禍才決定退位」、「大日本帝國仗義興師，驅逐張氏。」因此「建立新邦」，日本率先承認。請問此處的「張氏」係指誰？ ,"[' 張勳 ', ' 張群 ', ' 張作霖 ', ' 張學良 ']",(D)
exam-55003.doc,18、(  )	一位臺人回憶：「當時我在小學擔任教職，這一天中午休息時，一位身穿雪白軍服的海軍軍官走進來對我說：『當老師的教學生忠君愛國、為國犧牲的教條，你有沒有跟今天受體檢的人一樣，也有志願從軍的勇氣？』當時我不敢說不，就這樣被迫簽上志願書。」根據歷史知識，判斷敘述中的「這一天」發生在何時？ ,"[' 1937年的年初 ', ' 1940年的年初 ', ' 1943年的年中 ', ' 1945年的年底 ']",(C)
exam-55003.doc,19、(  )	有一個多民族國家，在十九世紀初時還統治了四千萬人，但境內的塞爾維亞人及希臘人開始反抗。其後，境內的民族衝突不斷，1844年時有人以「垂死的人」稱之。克里米亞戰爭時，這個國家損失了不少國土，後來，列強又蠶食其他的領土。到二十世紀初，才有一些受過西方教育的年輕軍官起來號召救國運動。這個國家是,"['俄國', '南斯拉夫', '奧匈帝國', '土耳其 ']",(D)
exam-55003.doc,21、(  )	那一條款簽訂之後，德國便有恃無恐，於1939年派兵入侵波蘭，揭開二次大戰的序幕？ ,"[' 凡爾賽和約 ', ' 九國公約 ', ' 洛桑條約 ', ' 德蘇互不侵犯條約 ']",(D)
exam-55003.doc,22、(  )	請問美國加入二次大戰的原因為何？ ,"[' 日本偷襲珍珠港 ', ' 蘇聯推行共產主義至世界各地，威脅美國的生存空間 ', ' 義大利入侵衣索比亞，美國為正義而戰 ', ' 遭逢經濟大恐慌的影響，美國透過對外擴張以轉移國內經濟不景氣的焦點 ']",(A)
exam-55003.doc,23、(  )	邱吉爾曾經嚴厲批評某人的外交政策，他說：「讓你在戰爭與恥辱之間作一抉擇，你選擇了恥辱，而你將來還得進行戰爭。」請問他是不滿何人的何項政策？ ,"[' 威爾遜──民族自決 ', ' 李頓調查團──九一八事變 ', ' 張伯倫──綏靖政策 ', ' 羅斯福──新政 ']",(C)
exam-55003.doc,24、(  )	二次大戰之後所成立的「聯合國」在推動全世界各項合作業務相當積極；不過那一局勢之演變後，頓時使這個和平組織的運作，變得窒礙難行？ ,"[' 第三世界的興起 ', ' 核子彈的研發 ', ' 美國的退出 ', ' 冷戰 ']",(D)
exam-55003.doc,25、(  )	二次大戰之後，國際的共產勢力在亞洲獲得大幅度的擴展，其中有史家曾言：「亞洲共黨之得勢，以中國大陸易色為起點，而中國大陸之易色，導源於□。」請問□應填入何者？ ,"[' 開羅會議 ', ' 德黑蘭會議 ', ' 雅爾達會議 ', ' 巴黎和會 ']",(C)
exam-55003.doc,26、(  )	以下何者的擬定，其目的在以美國的經濟援助促成歐洲的經濟復甦，由經濟復甦轉為社會安定，以社會安定的力量來抵制共黨勢力的擴張？ ,"['開羅會議 ', ' 聖斯泰法諾條約 ', ' 馬歇爾計畫 ', ' 十四點計畫 ']",(C)
exam-55003.doc,27、(  )	二次大戰後那一個組織可說是歐洲的自衛體系，其目標在抵制紅禍勢力的蔓延。請問此組織是 ,"[' 北大西洋公約組織 ', ' 華沙公約組織 ', ' 歐洲煤鋼組織 ', ' 美洲國家組織 ']",(A)
exam-55003.doc,28、(  )	某一城市在二戰後被敵對的意識型態所籠罩，蘇聯切斷前往西方國家三個占領區的通道，而美國亦進行回擊，他們通過前所未有的空運向西方占領區的兩百萬居民提供糧食與生活必需品。這是二戰後的那一場危機？ ,"[' 韓戰 ', ' 越戰 ', ' 柏林危機 ', ' 古巴危機 ']",(C)
exam-55003.doc,29、(  )	1946年曾任英國戰時首相之邱吉爾於訪美途中發表演說指出「北自波羅的海之斯泰汀起，南迄亞德里亞海之的里雅斯特為止，已經垂下一道縱貫歐洲的鐵幕」，所謂的「鐵幕」意指為何？ ,"[' 西方英美國家 ', ' 戰後新被蘇俄占領的東歐諸國 ', ' 曾受帝國主義殖民的亞非國家 ', ' 二次大戰後的戰敗國 ']",(B)
exam-55003.doc,30、(  )	美國自十八世紀末脫離英國成為一獨立之國家，在外交方面一直奉行何種主義，以避免捲入歐洲複雜的局勢；但事與願違，歷經兩次世界大戰之後的美國，已經在國際事務中扮演重要之角色？ ,"[' 進步主義 ', ' 孤立主義 ', ' 杜魯門主義 ', ' 門戶開放政策 ']",(B)
exam-55021.doc,7. 日本｢鎖國時期｣唯一開放的港口是何處？ ,"['神戶 ', '京都 ', '橫濱 ', '長崎']",(D)
exam-55021.doc,16.拜占庭藝術的題材大都來自 ,"['傳說神話 ', '政治事件 ', '宗教故事 ', '現世生活']",(C)
exam-55021.doc,27.日本鎖國時期稱西方學說為何？ ,"['南蠻之學 ', '蘭學 ', '古學 ', '經學']",(B)
exam-55021.doc,28.乾隆年間規定與外國通商口岸只限： ,"['廣州 ', '上海 ', '泉州 ', '廈門']",(A)
exam-55029.doc,1、(  )	十九〜二十世紀之交，在巴爾幹半島地區競爭最激烈的國家為何？ ,"[' 奧國與俄國 ', ' 俄國與德國 ', ' 法國與德國 ', ' 奧國與法國 ']",(A)
exam-55029.doc,2、(  )	有人說：「一次大戰是一場沒有勝利者的戰爭。」以下敘述何者最適合為這句話做註腳？ ,"[' 因為戰後召開了和會 ', ' 因為戰爭最後以談和收場 ', ' 因為戰後形成了更嚴重的問題 ', ' 因為戰爭使許多人喪命 ']",(C)
exam-55029.doc,3、(  )	研究二十世紀的經濟史，可以發現在1930年代時，資本主義出現了重大變化，此一變化是指什麼？ ,"[' 市場的自由程度更高 ', ' 資本主義被完全拋棄 ', ' 政府開始干預經濟活動 ', ' 共產主義與資本主義出現相容 ']",(C)
exam-55029.doc,8、(  )	德國與義大利在一次大戰之後都衍生了極權政治，請問二者有何共同背景？ ,"[' 二者都是戰敗國 ', ' 二者的經濟都陷入困境 ', ' 二者都仇視猶太人 ', ' 二者都是共和政體的失敗作品 ']",(B)
exam-55029.doc,12、(  )	中國的五四運動、朝鮮的三一運動及臺灣的議會設置請願運動，就這些運動的外部影響而言，主要受下列何者影響所致？ ,"[' 極權政治興起 ', ' 全球經濟恐慌 ', ' 社會主義勃興 ', ' 民族自決主張 ']",(D)
exam-55029.doc,13、(  )	一位學者提到二十世紀初的歷史時說：「亞洲一個小王國對歐洲一個強大國家的勝利是近代史上的一個轉折點，這一事件給整個殖民地世界以巨大的希望和極大刺激，……使各地被壓迫民族激動不已。」這位學者所說的「小王國」為何？ ,"[' 印度 ', ' 日本 ', ' 中國 ', ' 土耳其 ']",(B)
exam-55029.doc,18、(  )	一位臺人回憶：「當時我在小學擔任教職，這一天中午休息時，一位身穿雪白軍服的海軍軍官走進來對我說：『當老師的教學生忠君愛國、為國犧牲的教條，你有沒有跟今天受體檢的人一樣，也有志願從軍的勇氣？』當時我不敢說不，就這樣被迫簽上志願書。」根據歷史知識，判斷敘述中的「這一天」發生在何時？ ,"[' 1937年的年初 ', ' 1940年的年初 ', ' 1943年的年中 ', ' 1945年的年底 ']",(C)
exam-55029.doc,19、(  )	有一個多民族國家，在十九世紀初時還統治了四千萬人，但境內的塞爾維亞人及希臘人開始反抗。其後，境內的民族衝突不斷，1844年時有人以「垂死的人」稱之。克里米亞戰爭時，這個國家損失了不少國土，後來，列強又蠶食其他的領土。到二十世紀初，才有一些受過西方教育的年輕軍官起來號召救國運動。這個國家是,"['俄國', '南斯拉夫', '奧匈帝國', '土耳其 ']",(D)
exam-55029.doc,21、(  )	那一條款簽訂之後，德國便有恃無恐，於1939年派兵入侵波蘭，揭開二次大戰的序幕？ ,"[' 凡爾賽和約 ', ' 九國公約 ', ' 洛桑條約 ', ' 德蘇互不侵犯條約 ']",(D)
exam-55029.doc,22、(  )	請問美國加入二次大戰的原因為何？ ,"[' 日本偷襲珍珠港 ', ' 蘇聯推行共產主義至世界各地，威脅美國的生存空間 ', ' 義大利入侵衣索比亞，美國為正義而戰 ', ' 遭逢經濟大恐慌的影響，美國透過對外擴張以轉移國內經濟不景氣的焦點 ']",(A)
exam-55029.doc,23、(  )	邱吉爾曾經嚴厲批評某人的外交政策，他說：「讓你在戰爭與恥辱之間作一抉擇，你選擇了恥辱，而你將來還得進行戰爭。」請問他是不滿何人的何項政策？ ,"[' 威爾遜──民族自決 ', ' 李頓調查團──九一八事變 ', ' 張伯倫──綏靖政策 ', ' 羅斯福──新政 ']",(C)
exam-55029.doc,24、(  )	二次大戰之後所成立的「聯合國」在推動全世界各項合作業務相當積極；不過那一局勢之演變後，頓時使這個和平組織的運作，變得窒礙難行？ ,"[' 第三世界的興起 ', ' 核子彈的研發 ', ' 美國的退出 ', ' 冷戰 ']",(D)
exam-55029.doc,25、(  )	二次大戰之後，國際的共產勢力在亞洲獲得大幅度的擴展，其中有史家曾言：「亞洲共黨之得勢，以中國大陸易色為起點，而中國大陸之易色，導源於□。」請問□應填入何者？ ,"[' 開羅會議 ', ' 德黑蘭會議 ', ' 雅爾達會議 ', ' 巴黎和會 ']",(C)
exam-55029.doc,26、(  )	以下何者的擬定，其目的在以美國的經濟援助促成歐洲的經濟復甦，由經濟復甦轉為社會安定，以社會安定的力量來抵制共黨勢力的擴張？ ,"['開羅會議 ', ' 聖斯泰法諾條約 ', ' 馬歇爾計畫 ', ' 十四點計畫 ']",(C)
exam-55029.doc,27、(  )	二次大戰後那一個組織可說是歐洲的自衛體系，其目標在抵制紅禍勢力的蔓延。請問此組織是 ,"[' 北大西洋公約組織 ', ' 華沙公約組織 ', ' 歐洲煤鋼組織 ', ' 美洲國家組織 ']",(A)
exam-55029.doc,28、(  )	某一城市在二戰後被敵對的意識型態所籠罩，蘇聯切斷前往西方國家三個占領區的通道，而美國亦進行回擊，他們通過前所未有的空運向西方占領區的兩百萬居民提供糧食與生活必需品。這是二戰後的那一場危機？ ,"[' 韓戰 ', ' 越戰 ', ' 柏林危機 ', ' 古巴危機 ']",(C)
exam-55029.doc,29、(  )	1946年曾任英國戰時首相之邱吉爾於訪美途中發表演說指出「北自波羅的海之斯泰汀起，南迄亞德里亞海之的里雅斯特為止，已經垂下一道縱貫歐洲的鐵幕」，所謂的「鐵幕」意指為何？ ,"[' 西方英美國家 ', ' 戰後新被蘇俄占領的東歐諸國 ', ' 曾受帝國主義殖民的亞非國家 ', ' 二次大戰後的戰敗國 ']",(B)
exam-55029.doc,30、(  )	美國自十八世紀末脫離英國成為一獨立之國家，在外交方面一直奉行何種主義，以避免捲入歐洲複雜的局勢；但事與願違，歷經兩次世界大戰之後的美國，已經在國際事務中扮演重要之角色？ ,"[' 進步主義 ', ' 孤立主義 ', ' 杜魯門主義 ', ' 門戶開放政策 ']",(B)
exam-55036.doc,1. 下列有關馬雅文明的敘述，何者正確？　,"['這個文明廣泛的分布在安地斯山脈之上\u3000', '馬雅文明是個強悍的中央集權國家，支配眾多的奴隸\u3000', '這個文明在十六世紀上半，遭西班牙滅亡\u3000', '馬雅人有零的觀念，用一種既表音又表意的文字。']",(D)
exam-55036.doc,2. 阿明想成為一名工匠，但在當時必須從學徒開始學習，在成為職工後，須通過「基爾特」的考核，才能成為獨當一面的師傅。這種情形最早出現在歐洲史上哪一個時期？　,"['希臘羅馬時期\u3000', '中世紀後期\u3000', '文藝復興之時\u3000', '工業革命剛發生之前。']",(B)
exam-55036.doc,3. 何以在鄭和之後，中國的航海事業未能持續？　,"['明朝注意力為北方外患所吸引，航海對中國人來說是可有可無的\u3000', '因為支持他航海的明成祖去世\u3000', '中國的造船技術及航海能力遇到瓶頸，無力突破\u3000', '因為歐洲人發現新航路，中國可以直接與西方接觸。']",(A)
exam-55036.doc,4. 在「天地人」一劇中，大名上杉景勝與其妻愛姬長期分離，甚至連臨終的最後一面也見不到，是由於哪一個政策？　,"['士農分離\u3000', '禁教鎖國\u3000', '幕藩體制\u3000', '參覲交代。']",(D)
exam-55036.doc,5. 由於近代國家常常面臨對外戰爭的威脅，因此各國成立國家武力。請問：下列敘述何者錯誤？　,"['由地方軍事首長直接指揮軍隊\u3000', '使用統一的武器、制服與旗號\u3000', '組訓職業化的常備軍隊\u3000', '武力不再私有，戰爭變成國家行為。']",(A)
exam-55036.doc,6. 以下有關但丁《神曲》的描述，何者正確？　,"['這是一本中世紀神學理論集大成的著作\u3000', '他對基督教信仰的評斷與解釋，迥異於傳統教會的價值\u3000', '這本書對中世紀時莊園內百姓的生活多所著墨，成為研究中古歐洲社會史很好的資料來源\u3000', '它是一本極富特色的騎士文學，保留許多中世紀時的英雄事蹟。']",(B)
exam-55036.doc,7. 十四世紀時，阿茲提克帝國發動對外戰爭的主因是什麼？　,"['為了逃避北方印地安人的侵略\u3000', '生性好戰\u3000', '為增加稅收和納貢的來源\u3000', '內部爆發瘟疫，不得不向外發展。']",(C)
exam-55036.doc,8. 十五世紀中葉，文藝復興擴散到阿爾卑斯山以北，稱「北區的文藝復興」，研究初期教會的文獻，探討原始基督教的活動，以掌握基督教的真精神。其中一位荷蘭學者主張：基督徒應學耶穌，過簡樸、道德的宗教生活；批評教會的腐敗，主張回到使徒時代的儉樸教會。請問：他是誰？　,"['威克里夫\u3000', '伊拉斯默斯\u3000', '馬丁路德\u3000', '喀爾文。']",(B)
exam-55036.doc,9. 「這種新的文化理想，事實上雖不一定容易達到，但是卻成為此後歐洲各國人文教育的基本理想，對整個歐洲文化的發展有相當深遠的影響。」請問：人文學者提倡哪一種教育？　,"['自由教育\u3000', '職業教育\u3000', '神學教育\u3000', '菁英教育。']",(A)
exam-55036.doc,10. 印地語及巫獨語迄今仍是印度和巴基斯坦的通用語言，其由來是　,"['這是葡萄牙語與印度河流域土語所融合而成的語言\u3000', '英國在進入印度後，利用羅馬拼音讀北印地方方言所出現的新語言，情況猶如臺灣在十九世紀以後所發展出的白話字\u3000', '在蒙兀兒帝國的統治下，蒙兀兒的官方波斯語與印度土語互相融合以後所形成的新語言\u3000', '印地語是千百年來印度河流域所使用的語言；巫獨語則是由南部德干高原傳入的外來語。']",(C)
exam-55036.doc,11. 他是一位政治哲學家，認為唯有強人才有辦法統治自私的人民和分裂的社會，君王可以以詭詐、暴力手段維持權力，成為近代政治思想的經典。這是哪一學者在哪一著作中的主張？　,"['摩爾《烏托邦》\u3000', '伏爾泰《論世界各民族之精神及其風格》\u3000', '韓非《韓非子》\u3000', '馬基維利《君王論》。']",(D)
exam-55036.doc,12. 下列關於中古歐洲大學的課程，哪一項敘述是錯誤的？　,"['大學的課程分為基礎與進階\u3000', '選擇進一步修習「高級」課程，畢業後可以從事相關行業\u3000', '課程內容符合人文主義\u3000', '學生修完七藝，就可以申請教學執照，到各地去教書。']",(C)
exam-55036.doc,13. 下列關於鄂圖曼帝國統治方式的敘述何者是錯誤的？　,"['統治階層由蘇丹、丞相、官僚與軍隊構成\u3000', '所有官員，無論軍職或文職，都授有軍階\u3000', '以血腥手段統治國家，政權基礎不穩固\u3000', '是個中央集權的軍事政權。']",(C)
exam-55036.doc,14. 哪一種人在十一世紀中葉掌握了阿拔斯王朝的實權，以伊斯蘭教護法自居，讓好不容易得到舒緩的伊斯蘭教與基督教的關係再陷緊強，逼使教皇發動十字軍東征？　,"['鄂圖曼土耳其人\u3000', '塞耳柱土耳其人\u3000', '阿拉伯人的奧瑪雅王朝\u3000', '波斯人。']",(B)
exam-55036.doc,15. 十五世紀末以來的海外探險活動，對全世界帶來的文化衝擊是一種雙向的互動，而在文化交流中較具負面影響的是　,"['飲食習慣的交流\u3000', '宗教的交流\u3000', '人性與道德的交流\u3000', '傳染病的交流。']",(D)
exam-55036.doc,16. 印度史上著名的蒙兀兒王朝，自1526年開始的300餘年間，不論在軍事、政治、藝術等各方面，都有相當傑出的成就，藝術方面更是為後人所推崇，而建築正是集各種藝術精華於一身。請問：是由誰所建立的？　,"['沙賈汗\u3000', '帖木兒\u3000', '阿克巴\u3000', '巴布爾。']",(D)
exam-55036.doc,17. 位在墨西哥高原上的阿茲提克帝國流傳著一則預言：「白羽神的降臨，是為了懲罰人民，同時也意謂著帝國即將滅亡。」誰想到，這個預言竟然實現了。他們在十六世紀所看到的「白羽神」，應是哪一個領導者所帶領的少數軍隊？　,"['比札羅\u3000', '狄亞士\u3000', '亞美利哥\u3000', '科特茲。']",(D)
exam-55036.doc,18. 科舉制度創於隋，完備於唐，從哪一朝代後，朝廷正式以朱熹的《四書集注》為考試命題的標準，建立起官方儒學的權威？　,"['南宋\u3000', '元\u3000', '明初\u3000', '清初。']",(B)
